Local time,Open,High,Low,Close,Volume
20.04.2020 05:06:00.000 GMT+0100,43,43,43,43,0.2545
20.04.2020 05:07:00.000 GMT+0100,43,43,43,43,0.0855
20.04.2020 05:08:00.000 GMT+0100,43,43,43,43,0.1037
20.04.2020 05:09:00.000 GMT+0100,43,43,43,43,0.048
20.04.2020 05:10:00.000 GMT+0100,43,43,43,43,0.011
20.04.2020 05:11:00.000 GMT+0100,43,43,43,43,0.0925
20.04.2020 05:12:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:13:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:14:00.000 GMT+0100,43,43,43,43,0.005
20.04.2020 05:15:00.000 GMT+0100,43,43,43,43,0.002
20.04.2020 05:16:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:17:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:18:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:19:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:20:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:21:00.000 GMT+0100,43,43,43,43,0.022
20.04.2020 05:22:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:23:00.000 GMT+0100,43,43,43,43,0.0185
20.04.2020 05:24:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:25:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:26:00.000 GMT+0100,43,43,43,43,0.001
20.04.2020 05:27:00.000 GMT+0100,43,43,43,43,0.0185
20.04.2020 05:28:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:29:00.000 GMT+0100,43,43,43,43,0.0185
20.04.2020 05:30:00.000 GMT+0100,43,43,43,43,0.0185
20.04.2020 05:31:00.000 GMT+0100,43,43,43,43,0.0175
20.04.2020 05:32:00.000 GMT+0100,43,43,43,43,0.011
20.04.2020 05:33:00.000 GMT+0100,43,43,43,43,0.002
20.04.2020 05:34:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:35:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:36:00.000 GMT+0100,43,43,43,43,0.0085
20.04.2020 05:37:00.000 GMT+0100,43,43,43,43,0.0185
20.04.2020 05:38:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:39:00.000 GMT+0100,43,43,43,43,0.011
20.04.2020 05:40:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:41:00.000 GMT+0100,43,43,43,43,0.0085
20.04.2020 05:42:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:43:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:44:00.000 GMT+0100,43,43,43,43,0.007
20.04.2020 05:45:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:46:00.000 GMT+0100,43,43,43,43,0.003
20.04.2020 05:47:00.000 GMT+0100,43,43,43,43,0.002
20.04.2020 05:48:00.000 GMT+0100,43,43,43,43,0.001
20.04.2020 05:49:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:50:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:51:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:52:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:53:00.000 GMT+0100,43,43,43,43,0.001
20.04.2020 05:54:00.000 GMT+0100,43,43,43,43,0
20.04.2020 05:55:00.000 GMT+0100,43,43,42,42,0.003
20.04.2020 05:56:00.000 GMT+0100,42,42,42,42,0.0227
20.04.2020 05:57:00.000 GMT+0100,42,42,42,42,0.045
20.04.2020 05:58:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 05:59:00.000 GMT+0100,42,42,42,42,0.003
20.04.2020 06:00:00.000 GMT+0100,42,42,42,42,0.005
20.04.2020 06:01:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 06:02:00.000 GMT+0100,42,42,42,42,0.0205
20.04.2020 06:03:00.000 GMT+0100,42,42,42,42,0.034
20.04.2020 06:04:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 06:05:00.000 GMT+0100,42,42,42,42,0.003
20.04.2020 06:06:00.000 GMT+0100,42,42,42,42,0.009
20.04.2020 06:07:00.000 GMT+0100,42,42,42,42,0.005
20.04.2020 06:08:00.000 GMT+0100,42,42,42,42,0
20.04.2020 06:09:00.000 GMT+0100,42,42,42,42,0.002
20.04.2020 06:10:00.000 GMT+0100,42,42,42,42,0.003
20.04.2020 06:11:00.000 GMT+0100,42,42,42,42,0.002
20.04.2020 06:12:00.000 GMT+0100,42,42,42,42,0.002
20.04.2020 06:13:00.000 GMT+0100,42,42,42,42,0.002
20.04.2020 06:14:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 06:15:00.000 GMT+0100,42,42,42,42,0
20.04.2020 06:16:00.000 GMT+0100,42,42,42,42,0
20.04.2020 06:17:00.000 GMT+0100,42,42,42,42,0.0185
20.04.2020 06:18:00.000 GMT+0100,42,42,42,42,0.011
20.04.2020 06:19:00.000 GMT+0100,42,42,42,42,0
20.04.2020 06:20:00.000 GMT+0100,42,42,42,42,0.003
20.04.2020 06:21:00.000 GMT+0100,42,42,42,42,0.004
20.04.2020 06:22:00.000 GMT+0100,42,42,42,42,0.064
20.04.2020 06:23:00.000 GMT+0100,42,42,42,42,0.005
20.04.2020 06:24:00.000 GMT+0100,42,42,42,42,0.004
20.04.2020 06:25:00.000 GMT+0100,42,42,42,42,0.004
20.04.2020 06:26:00.000 GMT+0100,42,42,42,42,0
20.04.2020 06:27:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 06:28:00.000 GMT+0100,42,42,42,42,0
20.04.2020 06:29:00.000 GMT+0100,42,42,42,42,0
20.04.2020 06:30:00.000 GMT+0100,42,42,42,42,0.0185
20.04.2020 06:31:00.000 GMT+0100,42,42,42,42,0
20.04.2020 06:32:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 06:33:00.000 GMT+0100,42,42,42,42,0.022
20.04.2020 06:34:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 06:35:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 06:36:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 06:37:00.000 GMT+0100,42,42,42,42,0
20.04.2020 06:38:00.000 GMT+0100,42,42,42,42,0.004
20.04.2020 06:39:00.000 GMT+0100,42,42,42,42,0.003
20.04.2020 06:40:00.000 GMT+0100,42,42,42,42,0
20.04.2020 06:41:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 06:42:00.000 GMT+0100,42,42,42,42,0.0185
20.04.2020 06:43:00.000 GMT+0100,42,42,42,42,0.02
20.04.2020 06:44:00.000 GMT+0100,42,42,42,42,0.011
20.04.2020 06:45:00.000 GMT+0100,42,42,42,42,0
20.04.2020 06:46:00.000 GMT+0100,42,42,42,42,0.0085
20.04.2020 06:47:00.000 GMT+0100,42,42,42,42,0
20.04.2020 06:48:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 06:49:00.000 GMT+0100,42,42,42,42,0
20.04.2020 06:50:00.000 GMT+0100,42,42,42,42,0
20.04.2020 06:51:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 06:52:00.000 GMT+0100,42,42,42,42,0.011
