Local time,Open,High,Low,Close,Volume
20.04.2020 04:02:00.000 GMT+0100,0.87038,0.87038,0.87024,0.87028,69.66
20.04.2020 04:03:00.000 GMT+0100,0.87027,0.87031,0.87027,0.87029,41.1
20.04.2020 04:04:00.000 GMT+0100,0.87029,0.87030,0.87024,0.87025,45.27
20.04.2020 04:05:00.000 GMT+0100,0.87025,0.87028,0.87020,0.87024,62.32
20.04.2020 04:06:00.000 GMT+0100,0.87024,0.87024,0.87016,0.87017,38.97
20.04.2020 04:07:00.000 GMT+0100,0.87017,0.87018,0.87017,0.87017,19.97
20.04.2020 04:08:00.000 GMT+0100,0.87017,0.87028,0.87017,0.87023,50.15
20.04.2020 04:09:00.000 GMT+0100,0.87023,0.87029,0.87022,0.87025,54.97
20.04.2020 04:10:00.000 GMT+0100,0.87023,0.87024,0.87022,0.87023,29.42
20.04.2020 04:11:00.000 GMT+0100,0.87023,0.87030,0.87022,0.87027,38.33
20.04.2020 04:12:00.000 GMT+0100,0.87027,0.87031,0.87026,0.87026,19.69
20.04.2020 04:13:00.000 GMT+0100,0.87027,0.87028,0.87024,0.87027,16.51
20.04.2020 04:14:00.000 GMT+0100,0.87027,0.87027,0.87023,0.87024,18.31
20.04.2020 04:15:00.000 GMT+0100,0.87025,0.87025,0.87021,0.87023,42.66
20.04.2020 04:16:00.000 GMT+0100,0.87023,0.87025,0.87021,0.87022,46.23
20.04.2020 04:17:00.000 GMT+0100,0.87022,0.87027,0.87022,0.87024,25.57
20.04.2020 04:18:00.000 GMT+0100,0.87025,0.87042,0.87023,0.87039,70.51
20.04.2020 04:19:00.000 GMT+0100,0.87039,0.87043,0.87038,0.87042,23.61
20.04.2020 04:20:00.000 GMT+0100,0.87042,0.87042,0.87036,0.87037,34.5
20.04.2020 04:21:00.000 GMT+0100,0.87037,0.87047,0.87036,0.87045,69.04
20.04.2020 04:22:00.000 GMT+0100,0.87045,0.87045,0.87039,0.87042,46.71
20.04.2020 04:23:00.000 GMT+0100,0.87041,0.87045,0.87040,0.87040,20.15
20.04.2020 04:24:00.000 GMT+0100,0.87039,0.87043,0.87037,0.87038,28.18
20.04.2020 04:25:00.000 GMT+0100,0.87037,0.87038,0.87036,0.87037,15.29
20.04.2020 04:26:00.000 GMT+0100,0.87036,0.87036,0.87032,0.87034,7.5
20.04.2020 04:27:00.000 GMT+0100,0.87035,0.87047,0.87033,0.87039,36.85
20.04.2020 04:28:00.000 GMT+0100,0.87039,0.87044,0.87037,0.87041,17.2
20.04.2020 04:29:00.000 GMT+0100,0.87041,0.87047,0.87036,0.87044,38.13
20.04.2020 04:30:00.000 GMT+0100,0.87042,0.87042,0.87035,0.87039,37.71
20.04.2020 04:31:00.000 GMT+0100,0.87040,0.87043,0.87037,0.87043,40.75
20.04.2020 04:32:00.000 GMT+0100,0.87043,0.87045,0.87043,0.87043,25.9
20.04.2020 04:33:00.000 GMT+0100,0.87043,0.87044,0.87039,0.87039,16.16
20.04.2020 04:34:00.000 GMT+0100,0.87039,0.87040,0.87036,0.87038,22.3
